Ticker,Name
TECHNO-EQ.NS,TECHNO ELECTRIC & ENGINEERING C
TECHNO.NS,Techno Electric & Engineering Company Limited
TECHNOFAB-EQ.NS,TECHNOFAB ENGINEERING LIMITED
TECHNOFAB.NS,Technofab Engineering Limited
TECPRO-BE.NS,TECPRO SYSTEMS LTD INR10
TECPRO-BZ.NS,TECPRO SYSTEMS LTD
TECPRO-EQ.NS,TECPRO SYSTEMS LIMITED
TECPRO.NS,Tecpro Systems Limited
TELEDATAI.NS,TELEDATAI.NS
TEXINFRA.NS,Texmaco Infrastructure & Holdings Limited
TEXMOPIPES-EQ.NS,TEXMO PIPES & PROD INR10
TEXMOPIPES.NS,Texmo Pipes and Products Limited
TEXRAIL.NS,Texmaco Rail & Engineering Limited
TFCILTD.NS,Tourism Finance Corporation of India Limited
TFL-EQ.NS,TRANSWARRANTY FINA INR10
TFL.NS,Transwarranty Finance Limited
TGBHOTELS-EQ.NS,TGB BANQUETS AND H INR10(DEMAT)
TGBHOTELS.NS,TGB Banquets And Hotels Limited
THANGAMAYL-EQ.NS,THANGAMAYIL JEWELL INR10
THANGAMAYL.NS,Thangamayil Jewellery Limited
THEBYKE.NS,The Byke Hospitality Limited
THEJO-SM.NS,THEJO ENGINEERING INR10
THEMISMED-BE.NS,THEMIS MEDICARE LT INR10
THEMISMED-EQ.NS,THEMIS MEDICARE LT INR10
THEMISMED.NS,Themis Medicare Limited
THERMAX-EQ.NS,THERMAX LIMITED
THERMAX.NS,Thermax Limited
THIRUSUGAR.NS,Thiru Arooran Sugars Limited
THOMASCOOK-EQ.NS,THOMAS COOK (INDIA) LIMITED
THOMASCOOK.NS,Thomas Cook (India) Limited
THOMASCOTT-BE.NS,THOMAS SCOTT (INDI INR10
THOMASCOTT-EQ.NS,THOMAS SCOTT (INDI INR10
THOMASCOTT.NS,Thomas Scott (India) Limited
TI.NS,Tilaknagar Industries Ltd.
TIDEWATER.NS,"Tide Water Oil Co. (India), Ltd."
TIIL-EQ.NS,TECHNOCRAFT INDUSTRIES (INDIA)
TIIL.NS,Technocraft Industries (India) Limited
TIJARIA-BE.NS,TIJARIA POLYPIPES LTD INR10
TIJARIA.NS,Tijaria Polypipes Limited
TIL-EQ.NS,TIL LIMITED
TIL.NS,TIL Limited
TIMBOR-BE.NS,TIMBOR HOME LTD INR10
TIMBOR-BZ.NS,TIMBOR HOME LIMITED
TIMBOR.NS,Timbor Home Limited
TIMESGTY-EQ.NS,TIMES GUARANTY LIMITED
TIMESGTY.NS,Times Guaranty Ltd.
TIMETECHNO.NS,Time Technoplast Limited
TIMKEN-EQ.NS,TIMKEN INDIA LIMITED
TIMKEN.NS,Timken India Limited
TINPLATE-EQ.NS,THE TINPLATE COMPANY OF INDIA L
TINPLATE.NS,The Tinplate Company Of India Limited
TIPSINDLTD-EQ.NS,TIPS INDUSTRIES LIMITED
TIPSINDLTD.NS,Tips Industries Limited
TIRUMALCHM.NS,Thirumalai Chemicals Limited
TITAN-IL.NS,TITAN COMPANY LIMITED
TITAN.NS,Titan Company Limited
TNPETRO.NS,Tamilnadu Petroproducts Limited
TNPL-EQ.NS,TAMIL NADU NEWSPRINT & PAPERS L
TNPL.NS,Tamil Nadu Newsprint and Papers Limited
TNTELE-EQ.NS,TAMILNADU TELECOMM INR10
TNTELE.NS,Tamilnadu Telecommunications Limited
TODAYS-BE.NS,TODAY'S WRITING PRODUCTS
TODAYS-EQ.NS,TODAYS WRITING INS INR10
TODAYS.NS,Todays Writing Instruments Limited
TOKYOPLAST-EQ.NS,TOKYO PLAST INTL INR10
TOKYOPLAST.NS,Tokyo Plast International Limited
TORNTPHARM-EQ.NS,TORRENT PHARMACEUTICALS LIMITED
TORNTPHARM.NS,Torrent Pharmaceuticals Limited
TORNTPOWER.NS,Torrent Power Limited
TPLPLASTEH-EQ.NS,TPL PLASTECH LTD. INR10
TPLPLASTEH.NS,TPL PLASTECH LTD. INR10
TREEHOUSE.NS,Tree House Education & Accessories Limited
TRENT.NS,Trent Limited
TRF.NS,TRF Limited
TRICOM-BE.NS,TRICOM INDIA LTD INR2
TRICOM.NS,Tricom India Limited
TRIDENT.NS,Trident Limited
TRIGYN-EQ.NS,TRIGYN TECHNOLOGIE INR10
TRIGYN.NS,Trigyn Technologies Limited
TRIL.NS,Transformers & Rectifiers (India) Limited
TRITURBINE.NS,Triveni Turbine Limited
TRIVENI.NS,Triveni Engineering & Industries Limited
TTKHLTCARE-EQ.NS,TTK HEALTHCARE INR10
TTKHLTCARE.NS,TTK HEALTHCARE INR10
TTKPRESTIG.NS,TTK Prestige Limited
TTL-EQ.NS,TT LTD INR10
TTL.NS,T.T. Limited
TTML-EQ.NS,TATA TELESERVICES (MAHARASHTRA)
TTML.NS,Tata Teleservices (Maharashtra) Limited
TUBEINVEST.NS,TI Financial Holdings Limited
TULIP-BZ.NS,TULIP TELECOM LIMITED
TULSI.NS,Tulsi Extrusions Limited
TV18BRDCST.NS,TV18 Broadcast Limited
TVSELECT-EQ.NS,TVS ELECTRONICS LIMITED
TVSELECT.NS,TVS Electronics Limited
TVSMOTOR.NS,TVS Motor Company Limited
TVSSRICHAK.NS,TVS Srichakra
TVTODAY-EQ.NS,TV TODAY NETWORK LIMITED
TVTODAY.NS,T.V. Today Network Limited
TWL.NS,Titagarh Wagons Limited
UBENGG-BZ.NS,UB ENGINEERING LTD
UBHOLDINGS-EQ.NS,UNITED BREWERIES (HOLDINGS) LIM
UBHOLDINGS.NS,United Breweries (Holdings) Limited
UBL.NS,United Breweries Limited
UCALFUEL.NS,Ucal Fuel Systems Limited
UCOBANK.NS,UCO Bank
UFLEX-EQ.NS,UFLEX LIMITED
UFLEX.NS,Uflex Limited
UFO-EQ.NS,UFO MOVIEZ INDIA INR10
UFO.NS,UFO Moviez India Limited
UFTFGR12PX-MF.NS,UTI MUTUAL FUND FTI XII-X 1096D
UGARSUGAR-BE.NS,UGAR SUGAR WORKS INR1
UGARSUGAR.NS,The Ugar Sugar Works Limited
UJAAS-EQ.NS,UJAAS ENERGY LTD INR1
UJAAS.NS,Ujaas Energy Ltd.
ULTRACEMCO.NS,UltraTech Cement Limited
UMANGDAIRY-EQ.NS,UMANG DAIRIES INR5
UMANGDAIRY.NS,UMANG DAIRIES INR5
UMESLTD-EQ.NS,USHA MARTIN EDU INR1
UMESLTD.NS,Usha Martin Education & Solutions Limited
UNICHEMLAB.NS,Unichem Laboratories Limited
UNIENTER.NS,Uniphos Enterprises Ltd.
UNIONBANK.NS,Union Bank of India
UNIPLY-EQ.NS,UNIPLY INDUSTRIES INR10
UNIPLY.NS,Uniply Industries Limited
UNITECH-EQ.NS,UNITECH LIMITED
UNITECH.NS,Unitech Limited
UNITEDBNK.NS,United Bank of India
UNITEDTEA-EQ.NS,UNITED NILGIRI TEA INR10
UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited
UNITY-EQ.NS,UNITY INFRAPROJECTS LIMITED
UNITY.NS,Unity Infraprojects Limited
UNIVCABLES-BE.NS,UNIVCABLES NPP130599 DEPO
UNIVCABLES-EQ.NS,UNIVERSAL CABLES INR10
UNIVCABLES.NS,Universal Cables Limited
UPERGANGES.NS,Upper Ganges Sugar & Industries Limited
UPL-EQ.NS,UPL LIMITED INR2
UPL.NS,UPL Limited
URRAP19P10-MF.NS,UTI ASSET MANAGEME FTI XIX X 10
USHAMART.NS,Usha Martin Limited
USHERAGRO.NS,Usher Agro Limited
UTCPOSRGR1-MF.NS,UTI MUTUAL FUND CAP PRO OR IV-I
UTIFEFRGR1-MF.NS,UTI MUTUAL FUND FEF-S-I-1100D R
UTIFEFRGR2-MF.NS,UTI ASSET MANAGEME FOCUS EQTY I
UTINIFTETF-EQ.NS,UTI MUTUAL FUND UTI NIFTY ETF
UTINIFTETF.NS,UTI Nifty ETF
UTISENSETF-EQ.NS,UTI MUTUAL FUND UTI- SENSEX ETF
UTISENSETF.NS,UTI Sensex ETF
UTRGESSDDP-MF.NS,UTI MUTUAL FUND RGSS DIRECT DIV
UTRGESSRGR-MF.NS,UTI MUTUAL FUND RGSS RET GROWTH
UTTAMSTL.NS,Uttam Galva Steels Limited
UTTAMSUGAR-EQ.NS,UTTAM SUGAR MILLS INR10
UTTAMSUGAR.NS,Uttam Sugar Mills Limited
UTTAMVALUE-EQ.NS,UTTAM VALUE STEELS INR1
UTTAMVALUE.NS,Uttam Value Steels Limited
V2RETAIL-BE.NS,V2 RETAIL LTD INR10
V2RETAIL.NS,V2 Retail Limited
VADILALIND.NS,Vadilal Industries Limited
VAIBHAVGBL-EQ.NS,VAIBHAV GLOBAL LTD INR10
VAIBHAVGBL.NS,Vaibhav Global Limited
VAKRANGEE-EQ.NS,VAKRANGEE LTD INR1
VAKRANGEE.NS,Vakrangee Limited
VALECHAENG-EQ.NS,VALECHA ENGINEERIN INR10
VALECHAENG.NS,Valecha Engineering Limited
VALUEIND-EQ.NS,VALUE INDUSTRIES LIMITED
VALUEIND.NS,Value Industries Limited
VARDHACRLC-EQ.NS,VARDHMAN ACRYLICS INR10
VARDHACRLC.NS,Vardhman Acrylics Limited
VARDMNPOLY-EQ.NS,VARDHMAN POLYTEX INR10
VARDMNPOLY.NS,Vardhman Polytex Limited
VARUN-BZ.NS,VARUN INDUS. LTD.
VARUNSHIP-BZ.NS,VARUN SHIPPING INR10
VARUNSHIP.NS,Varun Shipping Co. Ltd.
VASCONEQ-EQ.NS,VASCON ENGINEERS LIMITED
VASWANI-BE.NS,VASWANI INDUSTRIES LTD INR10
VASWANI.NS,Vaswani Industries Limited
VEDL-EQ.NS,VEDANTA LIMITED INR1
VEDL.NS,Vedanta Limited
VENKEYS.NS,Venky's (India) Limited
VENUSREM-EQ.NS,VENUS REMEDIES LIMITED
VENUSREM.NS,Venus Remedies Limited
VESUVIUS.NS,Vesuvius India Limited
VETO-SM.NS,VETO SWITCHGEARS A INR10
VETO.NS,Veto Switchgears and Cables Limited
VGUARD.NS,V-Guard Industries Limited
VHL.NS,Vardhman Holdings Limited
VICEROY.NS,Viceroy Hotels Limited
VIDEOIND-EQ.NS,VIDEOCON INDUSTRIES LIMITED
VIDEOIND.NS,Videocon Industries Limited
VIDHIDYE.NS,Vidhi Specialty Food Ingredients Limited
VIJAYABANK-EQ.NS,VIJAYA BANK INR10
VIJAYABANK.NS,Vijaya Bank
VIJSHAN.NS,Vijay Shanthi Builders Limited
VIKASECO-EQ.NS,VIKAS ECOTECH LIMI INR1
VIKASECO.NS,Vikas EcoTech Limited
VIKASGLOB.NS,Vikas EcoTech Limited
VIKASHMET.NS,VIKASHMET.NS
VIMALOIL-EQ.NS,VIMAL OIL & FOOD INR10
VIMALOIL.NS,Vimal Oil & Foods Limited
VIMTALABS-EQ.NS,VIMTA LABS LIMITED
VIMTALABS.NS,Vimta Labs Limited
VINATIORGA-EQ.NS,VINATI ORGANICS INR2
VINATIORGA.NS,Vinati Organics Limited
VINDHYATEL-EQ.NS,VINDHYA TELELINKS LIMITED
VINDHYATEL.NS,Vindhya Telelinks Limited
VINYLINDIA-EQ.NS,VINYL CHEMICALS(IN INR1
VINYLINDIA.NS,Vinyl Chemicals India Ltd.
VIPIND.NS,VIP Industries Limited
VIPUL.NS,Vipul Limited
VIPULLTD.NS,VIPUL LTD INR1
VISAKAIND.NS,Visaka Industries Limited
VISASTEEL.NS,VISA Steel Limited
VISESHINFO-BE.NS,VISESH INFO NPP231299 DEP
VISESHINFO-EQ.NS,VISESH INFOTECNICS INR1
VISESHINFO.NS,MPS Infotecnics Limited
VISHNU-EQ.NS,VISHNU CHEMICALS L INR10
VISHNU.NS,Vishnu Chemicals Limited
VISUINTL-BE.NS,VISU INTERNATIONAL INR10
VISUINTL-EQ.NS,VISU INTERNATIONAL INR10
VISUINTL.NS,Ed & Tech international Limited
VIVIDHA-EQ.NS,VISAGAR POLYTEX INR1
VIVIDHA.NS,Visagar Polytex Limited
VIVIMEDLAB-EQ.NS,VIVIMED LABS LIMITED
VIVIMEDLAB.NS,Vivimed Labs Limited
VKSPL-EQ.NS,VKS PROJECTS LTD INR1
VKSPL.NS,VKS Projects Limited
VLSFINANCE-EQ.NS,VLS FIN LTD INDIA INR10
VLSFINANCE.NS,VLS Finance Limited
VMART-EQ.NS,V-MART RETAIL LTD INR10
VMART-IL.NS,V-MART RETAIL LIMITED
VMART.NS,V-Mart Retail Limited
VOLTAMP-EQ.NS,VOLTAMP TRANSFORMERS LIMITED
VOLTAMP.NS,Voltamp Transformers Limited
VOLTAS.NS,Voltas Limited
VRLLOG-EQ.NS,VRL LOGISTICS LTD INR10
VRLLOG.NS,VRL Logistics Limited
VSSL-EQ.NS,VARDHMAN SPECIAL STEELS LIMITED
VSSL.NS,Vardhman Special Steels Limited
VSTIND.NS,VST Industries Limited
VSTTILLERS-EQ.NS,VST TILLERS TRACT INR10
VSTTILLERS.NS,V.S.T. Tillers Tractors Limited
VTL-EQ.NS,VARDHMAN TEXTILES LIMITED
VTL.NS,Vardhman Textiles Limited
VTMLTD.NS,VTM Limted
VTXIND-BE.NS,VTXIND-BE.NS
VTXIND.NS,VTXIND.NS
WABAG.NS,VA Tech Wabag Limited
WABCOINDIA-EQ.NS,WABCO INDIA LIMITED
WABCOINDIA.NS,Wabco India Limited
WALCHANNAG-EQ.NS,WALCHANDNAGAR INDUSTRIES LIMITE
WALCHANNAG.NS,Walchandnagar Industries Limited
WANBURY-BE.NS,WANBURY LTD INR10
WANBURY.NS,Wanbury Limited
WB3RG-MF.NS,SUNDARMAMC - WB3RG
WEALTH-SM.NS,WEALTH FIRST PORTF INR10
WEBELSOLAR-EQ.NS,WEBSOL ENERGY SYST INR10
WEBELSOLAR.NS,Websol Energy System Limited
WEIZFOREX.NS,Weizmann Forex Limited
WEIZMANIND-EQ.NS,WEIZMANN INR10
WEIZMANIND.NS,Weizmann Limited
WELCORP.NS,Welspun Corp Limited
WELENT-EQ.NS,WELSPUN ENTERPRISE INR10
WELENT.NS,Welspun Enterprises Limited
WELINV.NS,Welspun Investments and Commercials Limited
WELPROJ.NS,WELSPUN ENTERPRISE INR10
WELSPUNIND.NS,Welspun India Limited
WELSYNTEX-EQ.NS,WELSPUN SYNTEX
WELSYNTEX.NS,WELSPUN SYNTEX
WENDT.NS,Wendt (India) Limited
WHEELS.NS,Wheels India Limited
WHIRLPOOL-EQ.NS,WHIRLPOOL OF INDIA LIMITED
WHIRLPOOL.NS,Whirlpool of India Limited
WILLAMAGOR-EQ.NS,WILLIAMSON MAGOR & COMPANY LIMI
WILLAMAGOR.NS,Williamson Magor & Co. Limited
WINDMACHIN-EQ.NS,WINDSOR MACHINES INR2
WINDMACHIN.NS,Windsor Machines Limited
WINSOME-BE.NS,WINSOME YARNS LTD INR10
WINSOME.NS,Winsome Yarns Limited
WIPRO.NS,Wipro Limited
WOCKPHARMA-EQ.NS,WOCKHARDT INR5
WOCKPHARMA.NS,Wockhardt Limited
WONDERLA-EQ.NS,WONDERLA HOLIDAYS INR10
WONDERLA.NS,Wonderla Holidays Limited
WSI.NS,WS Industries (India)
WSTCSTPAPR-EQ.NS,WEST COAST PAPER M INR2.00
WSTCSTPAPR.NS,West Coast Paper Mills Limited
XCHANGING-EQ.NS,XCHANGING SOLUTIONS LIMITED
XCHANGING.NS,Xchanging Solutions Limited
XLENERGY.NS,XL Energy Limited
XPROINDIA.NS,Xpro India Limited
YESBANK-EQ.NS,YES BANK LIMITED
YESBANK.NS,Yes Bank Limited
ZANDUREALT-EQ.NS,ZANDU REALTY LIMITED
ZANDUREALT.NS,Zandu Realty Limited
ZEEL-P1.NS,ZEE ENTERTAIN ENT 6% CUM RED NO
ZEEL.NS,Zee Entertainment Enterprises Limited
ZEELEARN-EQ.NS,ZEE LEARN LIMITED
ZEELEARN.NS,Zee Learn Limited
ZEEMEDIA.NS,Zee Media Corporation Limited
ZENITHBIR-EQ.NS,ZENITH BIRLA(INDIA INR10
ZENITHBIR.NS,Zenith Birla (India) Limited
ZENITHCOMP.NS,Zenith Computers Limited
ZENITHEXPO-EQ.NS,ZENITH EXPORTS LTD INR10
ZENITHEXPO.NS,Zenith Exports Limited
ZENSARTEC.NS,Zensar Technologies Limited
ZENSARTECH.NS,Zensar Technologies Limited
ZENTEC-BE.NS,Zen Technologies Limited
ZENTEC-EQ.NS,ZEN TECHNOLOGIES INR1
ZENTEC.NS,Zen Technologies Limited
ZICOM-EQ.NS,ZICOM ELECTRONIC SECURITY SYSTE
ZICOM.NS,Zicom Electronic Security Systems Limited
ZODIACLOTH-EQ.NS,ZODIAC CLOTHING COMPANY LIMITED
ZODIACLOTH.NS,Zodiac Clothing Company Limited
ZODJRDMKJ.NS,Zodiac-JRD-MKJ Limited
ZUARI.NS,Zuari Agro Chemicals Limited
ZUARIGLOB.NS,Zuari Global Limited
ZYDUSWELL-EQ.NS,ZYDUS WELLNESS LIMITED
ZYDUSWELL.NS,Zydus Wellness Limited
ZYLOG.NS,Zylog Systems Limited
